benchmark,extraction_issue,failure_type,mode,model_alias,pass,post_think_tokens,repeat,task_id,think_tokens,total_tokens
"humaneval_full","none","pass","fsm_base","qwen35","True","241","1","HumanEval/17","69","310"
"humaneval_full","none","pass","fsm_base","qwen35","True","167","1","HumanEval/18","46","213"
"humaneval_full","none","pass","fsm_base","qwen35","True","273","1","HumanEval/19","51","324"
"humaneval_full","none","pass","fsm_base","qwen35","True","277","1","HumanEval/20","81","358"
"humaneval_full","none","pass","fsm_base","qwen35","True","213","1","HumanEval/21","198","411"
"humaneval_full","none","pass","fsm_base","qwen35","True","126","1","HumanEval/22","584","710"
"humaneval_full","none","pass","fsm_base","qwen35","True","59","1","HumanEval/23","54","113"
"humaneval_full","none","pass","fsm_base","qwen35","True","98","1","HumanEval/24","241","339"
"humaneval_full","none","pass","fsm_base","qwen35","True","223","1","HumanEval/25","113","336"
"humaneval_full","none","pass","fsm_base","qwen35","True","141","1","HumanEval/26","62","203"
"humaneval_full","none","pass","fsm_base","qwen35","True","65","1","HumanEval/27","85","150"
"humaneval_full","none","pass","fsm_base","qwen35","True","76","1","HumanEval/28","66","142"
"humaneval_full","none","pass","fsm_base","qwen35","True","113","1","HumanEval/29","86","199"
"humaneval_full","none","pass","fsm_base","qwen35","True","146","1","HumanEval/30","62","208"
"humaneval_full","none","pass","fsm_base","qwen35","True","220","1","HumanEval/31","88","308"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","630","1","HumanEval/32","60","690"
"humaneval_full","none","pass","fsm_base","qwen35","True","267","1","HumanEval/33","81","348"
"humaneval_full","none","pass","fsm_base","qwen35","True","93","1","HumanEval/34","66","159"
"humaneval_full","none","pass","fsm_base","qwen35","True","103","1","HumanEval/35","71","174"
"humaneval_full","none","pass","fsm_base","qwen35","True","145","1","HumanEval/36","139","284"
"humaneval_full","none","pass","fsm_base","qwen35","True","167","1","HumanEval/37","82","249"
"humaneval_full","none","pass","fsm_base","qwen35","True","174","1","HumanEval/38","125","299"
"humaneval_full","none","pass","fsm_base","qwen35","True","258","1","HumanEval/39","105","363"
"humaneval_full","none","pass","fsm_base","qwen35","True","343","1","HumanEval/40","135","478"
"humaneval_full","none","pass","fsm_base","qwen35","True","171","1","HumanEval/41","116","287"
"humaneval_full","none","pass","fsm_base","qwen35","True","138","1","HumanEval/42","78","216"
"humaneval_full","none","pass","fsm_base","qwen35","True","208","1","HumanEval/43","205","413"
"humaneval_full","none","pass","fsm_base","qwen35","True","193","1","HumanEval/44","93","286"
"humaneval_full","none","pass","fsm_base","qwen35","True","66","1","HumanEval/45","88","154"
"humaneval_full","none","pass","fsm_base","qwen35","True","336","1","HumanEval/46","93","429"
"humaneval_full","none","pass","fsm_base","qwen35","True","168","1","HumanEval/47","88","256"
"humaneval_full","none","pass","fsm_base","qwen35","True","96","1","HumanEval/48","40","136"
"humaneval_full","none","pass","fsm_base","qwen35","True","141","1","HumanEval/49","111","252"
"humaneval_full","none","pass","fsm_base","qwen35","True","76","1","HumanEval/50","102","178"
"humaneval_full","none","pass","fsm_base","qwen35","True","173","1","HumanEval/51","95","268"
"humaneval_full","none","pass","fsm_base","qwen35","True","106","1","HumanEval/52","87","193"
"humaneval_full","none","pass","fsm_base","qwen35","True","69","1","HumanEval/53","72","141"
"humaneval_full","none","pass","fsm_base","qwen35","True","168","1","HumanEval/54","68","236"
"humaneval_full","none","pass","fsm_base","qwen35","True","133","1","HumanEval/55","82","215"
"humaneval_full","none","pass","fsm_base","qwen35","True","166","1","HumanEval/56","73","239"
"humaneval_full","none","pass","fsm_base","qwen35","True","170","1","HumanEval/57","70","240"
"humaneval_full","none","pass","fsm_base","qwen35","True","148","1","HumanEval/58","68","216"
"humaneval_full","none","pass","fsm_base","qwen35","True","213","1","HumanEval/59","49","262"
"humaneval_full","none","pass","fsm_base","qwen35","True","131","1","HumanEval/60","82","213"
"humaneval_full","none","pass","fsm_base","qwen35","True","165","1","HumanEval/61","72","237"
"humaneval_full","none","pass","fsm_base","qwen35","True","162","1","HumanEval/62","152","314"
"humaneval_full","none","pass","fsm_base","qwen35","True","246","1","HumanEval/63","52","298"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","204","1","HumanEval/64","84","288"
"humaneval_full","none","pass","fsm_base","qwen35","True","151","1","HumanEval/65","315","466"
"humaneval_full","none","pass","fsm_base","qwen35","True","147","1","HumanEval/66","77","224"
"humaneval_full","none","pass","fsm_base","qwen35","True","320","1","HumanEval/67","121","441"
"humaneval_full","none","pass","fsm_base","qwen35","True","425","1","HumanEval/68","64","489"
"humaneval_full","none","pass","fsm_base","qwen35","True","228","1","HumanEval/69","100","328"
"humaneval_full","none","pass","fsm_base","qwen35","True","250","1","HumanEval/70","62","312"
"humaneval_full","none","pass","fsm_base","qwen35","True","251","1","HumanEval/71","50","301"
"humaneval_full","none","pass","fsm_base","qwen35","True","256","1","HumanEval/72","141","397"
"humaneval_full","none","pass","fsm_base","qwen35","True","219","1","HumanEval/73","104","323"
"humaneval_full","none","pass","fsm_base","qwen35","True","258","1","HumanEval/74","90","348"
"humaneval_full","none","pass","fsm_base","qwen35","True","186","1","HumanEval/75","92","278"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","312","1","HumanEval/76","85","397"
"humaneval_full","none","pass","fsm_base","qwen35","True","182","1","HumanEval/77","73","255"
"humaneval_full","none","pass","fsm_base","qwen35","True","375","1","HumanEval/78","107","482"
"humaneval_full","none","pass","fsm_base","qwen35","True","183","1","HumanEval/79","159","342"
"humaneval_full","none","pass","fsm_base","qwen35","True","201","1","HumanEval/80","107","308"
"humaneval_full","none","pass","fsm_base","qwen35","True","537","1","HumanEval/81","93","630"
"humaneval_full","none","pass","fsm_base","qwen35","True","148","1","HumanEval/82","61","209"
"humaneval_full","none","pass","fsm_base","qwen35","True","300","1","HumanEval/83","39","339"
"humaneval_full","none","pass","fsm_base","qwen35","True","187","1","HumanEval/84","81","268"
"humaneval_full","none","pass","fsm_base","qwen35","True","109","1","HumanEval/85","74","183"
"humaneval_full","none","pass","fsm_base","qwen35","True","168","1","HumanEval/86","208","376"
"humaneval_full","none","pass","fsm_base","qwen35","True","362","1","HumanEval/87","109","471"
"humaneval_full","none","pass","fsm_base","qwen35","True","332","1","HumanEval/88","51","383"
"humaneval_full","none","pass","fsm_base","qwen35","True","208","1","HumanEval/89","101","309"
"humaneval_full","none","pass","fsm_base","qwen35","True","184","1","HumanEval/90","80","264"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","304","1","HumanEval/91","51","355"
"humaneval_full","none","pass","fsm_base","qwen35","True","187","1","HumanEval/92","432","619"
"humaneval_full","none","pass","fsm_base","qwen35","True","755","1","HumanEval/93","156","911"
"humaneval_full","none","pass","fsm_base","qwen35","True","489","1","HumanEval/94","111","600"
"humaneval_full","none","pass","fsm_base","qwen35","True","258","1","HumanEval/95","198","456"
"humaneval_full","none","pass","fsm_base","qwen35","True","264","1","HumanEval/96","115","379"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","145","1","HumanEval/97","116","261"
"humaneval_full","none","pass","fsm_base","qwen35","True","139","1","HumanEval/98","86","225"
"humaneval_full","none","pass","fsm_base","qwen35","True","291","1","HumanEval/99","51","342"
"humaneval_full","none","pass","fsm_base","qwen35","True","217","1","HumanEval/100","60","277"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","146","1","HumanEval/101","73","219"
"humaneval_full","none","pass","fsm_base","qwen35","True","166","1","HumanEval/102","114","280"
"humaneval_full","none","pass","fsm_base","qwen35","True","288","1","HumanEval/103","59","347"
"humaneval_full","none","pass","fsm_base","qwen35","True","188","1","HumanEval/104","131","319"
"humaneval_full","none","pass","fsm_base","qwen35","True","424","1","HumanEval/105","78","502"
"humaneval_full","none","pass","fsm_base","qwen35","True","247","1","HumanEval/106","52","299"
"humaneval_full","none","pass","fsm_base","qwen35","True","317","1","HumanEval/107","89","406"
"humaneval_full","none","pass","fsm_base","qwen35","True","250","1","HumanEval/108","94","344"
"humaneval_full","none","pass","fsm_base","qwen35","True","589","1","HumanEval/109","54","643"
"humaneval_full","none","pass","fsm_base","qwen35","True","294","1","HumanEval/110","111","405"
"humaneval_full","none","pass","fsm_base","qwen35","True","256","1","HumanEval/111","49","305"
"humaneval_full","none","pass","fsm_base","qwen35","True","271","1","HumanEval/112","53","324"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","358","1","HumanEval/113","122","480"
"humaneval_full","none","pass","fsm_base","qwen35","True","200","1","HumanEval/114","52","252"
"humaneval_full","none","pass","fsm_base","qwen35","True","409","1","HumanEval/115","51","460"
"humaneval_full","none","pass","fsm_base","qwen35","True","208","1","HumanEval/116","207","415"
"humaneval_full","none","pass","fsm_base","qwen35","True","313","1","HumanEval/117","117","430"
"humaneval_full","none","pass","fsm_base","qwen35","True","294","1","HumanEval/118","47","341"
"humaneval_full","none","pass","fsm_base","qwen35","True","299","1","HumanEval/119","93","392"
"humaneval_full","none","pass","fsm_base","qwen35","True","324","1","HumanEval/120","75","399"
"humaneval_full","none","pass","fsm_base","qwen35","True","142","1","HumanEval/121","87","229"
"humaneval_full","none","pass","fsm_base","qwen35","True","188","1","HumanEval/122","326","514"
"humaneval_full","none","pass","fsm_base","qwen35","True","326","1","HumanEval/123","53","379"
"humaneval_full","none","pass","fsm_base","qwen35","True","614","1","HumanEval/124","132","746"
"humaneval_full","none","pass","fsm_base","qwen35","True","230","1","HumanEval/125","52","282"
"humaneval_full","none","pass","fsm_base","qwen35","True","835","1","HumanEval/126","111","946"
"humaneval_full","none","pass","fsm_base","qwen35","True","495","1","HumanEval/127","100","595"
"humaneval_full","none","pass","fsm_base","qwen35","True","224","1","HumanEval/128","70","294"
"humaneval_full","none","pass","fsm_base","qwen35","True","1019","1","HumanEval/129","115","1134"
"humaneval_full","none","pass","fsm_base","qwen35","True","1234","1","HumanEval/130","86","1320"
"humaneval_full","none","pass","fsm_base","qwen35","True","144","1","HumanEval/131","73","217"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","1000","1","HumanEval/132","98","1098"
"humaneval_full","none","pass","fsm_base","qwen35","True","192","1","HumanEval/133","88","280"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","359","1","HumanEval/134","81","440"
"humaneval_full","none","pass","fsm_base","qwen35","True","154","1","HumanEval/135","135","289"
"humaneval_full","none","pass","fsm_base","qwen35","True","220","1","HumanEval/136","69","289"
"humaneval_full","none","pass","fsm_base","qwen35","True","238","1","HumanEval/137","63","301"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","101","1","HumanEval/138","116","217"
"humaneval_full","none","pass","fsm_base","qwen35","True","156","1","HumanEval/139","65","221"
"humaneval_full","none","pass","fsm_base","qwen35","True","184","1","HumanEval/140","79","263"
"humaneval_full","none","pass","fsm_base","qwen35","True","457","1","HumanEval/141","64","521"
"humaneval_full","none","pass","fsm_base","qwen35","True","249","1","HumanEval/142","67","316"
"humaneval_full","none","pass","fsm_base","qwen35","True","258","1","HumanEval/143","93","351"
"humaneval_full","none","pass","fsm_base","qwen35","True","255","1","HumanEval/144","188","443"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","179","1","HumanEval/145","77","256"
"humaneval_full","none","pass","fsm_base","qwen35","True","296","1","HumanEval/146","94","390"
"humaneval_full","none","pass","fsm_base","qwen35","True","1195","1","HumanEval/147","166","1361"
"humaneval_full","none","pass","fsm_base","qwen35","True","346","1","HumanEval/148","119","465"
"humaneval_full","none","pass","fsm_base","qwen35","True","275","1","HumanEval/149","107","382"
"humaneval_full","none","pass","fsm_base","qwen35","True","197","1","HumanEval/150","69","266"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","188","1","HumanEval/151","95","283"
"humaneval_full","none","pass","fsm_base","qwen35","True","264","1","HumanEval/152","53","317"
"humaneval_full","none","pass","fsm_base","qwen35","True","420","1","HumanEval/153","87","507"
"humaneval_full","none","pass","fsm_base","qwen35","True","226","1","HumanEval/154","116","342"
"humaneval_full","none","pass","fsm_base","qwen35","True","168","1","HumanEval/155","91","259"
"humaneval_full","none","pass","fsm_base","qwen35","True","304","1","HumanEval/156","119","423"
"humaneval_full","none","pass","fsm_base","qwen35","True","238","1","HumanEval/157","167","405"
"humaneval_full","none","pass","fsm_base","qwen35","True","221","1","HumanEval/158","164","385"
"humaneval_full","none","pass","fsm_base","qwen35","True","350","1","HumanEval/159","47","397"
"humaneval_full","none","pass","fsm_base","qwen35","True","407","1","HumanEval/160","39","446"
"humaneval_full","none","pass","fsm_base","qwen35","True","214","1","HumanEval/161","45","259"
"humaneval_full","none","pass","fsm_base","qwen35","True","126","1","HumanEval/162","54","180"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","202","1","HumanEval/163","88","290"
"humaneval_full","none","pass","fsm_base","qwen35","True","183","2","HumanEval/0","103","286"
"humaneval_full","none","pass","fsm_base","qwen35","True","231","2","HumanEval/1","150","381"
"humaneval_full","none","pass","fsm_base","qwen35","True","102","2","HumanEval/2","67","169"
"humaneval_full","none","pass","fsm_base","qwen35","True","164","2","HumanEval/3","99","263"
"humaneval_full","none","pass","fsm_base","qwen35","True","178","2","HumanEval/4","82","260"
"humaneval_full","none","pass","fsm_base","qwen35","True","161","2","HumanEval/5","73","234"
"humaneval_full","none","pass","fsm_base","qwen35","True","221","2","HumanEval/6","117","338"
"humaneval_full","none","pass","fsm_base","qwen35","True","118","2","HumanEval/7","70","188"
"humaneval_full","none","pass","fsm_base","qwen35","True","141","2","HumanEval/8","112","253"
"humaneval_full","none","pass","fsm_base","qwen35","True","168","2","HumanEval/9","99","267"
"humaneval_full","none","pass","fsm_base","qwen35","True","294","2","HumanEval/10","32","326"
"humaneval_full","none","pass","fsm_base","qwen35","True","117","2","HumanEval/11","146","263"
"humaneval_full","none","pass","fsm_base","qwen35","True","168","2","HumanEval/12","121","289"
"humaneval_full","none","pass","fsm_base","qwen35","True","113","2","HumanEval/13","131","244"
"humaneval_full","none","pass","fsm_base","qwen35","True","86","2","HumanEval/14","70","156"
"humaneval_full","none","pass","fsm_base","qwen35","True","98","2","HumanEval/15","77","175"
"humaneval_full","none","pass","fsm_base","qwen35","True","87","2","HumanEval/16","57","144"
"humaneval_full","none","pass","fsm_base","qwen35","True","241","2","HumanEval/17","69","310"
"humaneval_full","none","pass","fsm_base","qwen35","True","167","2","HumanEval/18","46","213"
"humaneval_full","none","pass","fsm_base","qwen35","True","273","2","HumanEval/19","51","324"
"humaneval_full","none","pass","fsm_base","qwen35","True","277","2","HumanEval/20","80","357"
"humaneval_full","none","pass","fsm_base","qwen35","True","196","2","HumanEval/21","310","506"
"humaneval_full","none","pass","fsm_base","qwen35","True","126","2","HumanEval/22","120","246"
"humaneval_full","none","pass","fsm_base","qwen35","True","59","2","HumanEval/23","54","113"
"humaneval_full","none","pass","fsm_base","qwen35","True","115","2","HumanEval/24","292","407"
"humaneval_full","none","pass","fsm_base","qwen35","True","223","2","HumanEval/25","113","336"
"humaneval_full","none","pass","fsm_base","qwen35","True","141","2","HumanEval/26","83","224"
"humaneval_full","none","pass","fsm_base","qwen35","True","65","2","HumanEval/27","85","150"
"humaneval_full","none","pass","fsm_base","qwen35","True","76","2","HumanEval/28","68","144"
"humaneval_full","none","pass","fsm_base","qwen35","True","113","2","HumanEval/29","81","194"
"humaneval_full","none","pass","fsm_base","qwen35","True","146","2","HumanEval/30","62","208"
"humaneval_full","none","pass","fsm_base","qwen35","True","220","2","HumanEval/31","97","317"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","514","2","HumanEval/32","57","571"
"humaneval_full","none","pass","fsm_base","qwen35","True","267","2","HumanEval/33","81","348"
"humaneval_full","none","pass","fsm_base","qwen35","True","93","2","HumanEval/34","66","159"
"humaneval_full","none","pass","fsm_base","qwen35","True","103","2","HumanEval/35","71","174"
"humaneval_full","none","pass","fsm_base","qwen35","True","145","2","HumanEval/36","145","290"
"humaneval_full","none","pass","fsm_base","qwen35","True","168","2","HumanEval/37","80","248"
"humaneval_full","none","pass","fsm_base","qwen35","True","153","2","HumanEval/38","93","246"
"humaneval_full","none","pass","fsm_base","qwen35","True","258","2","HumanEval/39","105","363"
"humaneval_full","none","pass","fsm_base","qwen35","True","343","2","HumanEval/40","116","459"
"humaneval_full","none","pass","fsm_base","qwen35","True","171","2","HumanEval/41","121","292"
"humaneval_full","none","pass","fsm_base","qwen35","True","138","2","HumanEval/42","68","206"
"humaneval_full","none","pass","fsm_base","qwen35","True","208","2","HumanEval/43","205","413"
"humaneval_full","none","pass","fsm_base","qwen35","True","193","2","HumanEval/44","148","341"
"humaneval_full","none","pass","fsm_base","qwen35","True","66","2","HumanEval/45","70","136"
"humaneval_full","none","pass","fsm_base","qwen35","True","336","2","HumanEval/46","74","410"
"humaneval_full","none","pass","fsm_base","qwen35","True","169","2","HumanEval/47","88","257"
"humaneval_full","none","pass","fsm_base","qwen35","True","96","2","HumanEval/48","40","136"
"humaneval_full","none","pass","fsm_base","qwen35","True","141","2","HumanEval/49","126","267"
"humaneval_full","none","pass","fsm_base","qwen35","True","141","2","HumanEval/50","138","279"
"humaneval_full","none","pass","fsm_base","qwen35","True","173","2","HumanEval/51","77","250"
"humaneval_full","none","pass","fsm_base","qwen35","True","106","2","HumanEval/52","90","196"
"humaneval_full","none","pass","fsm_base","qwen35","True","69","2","HumanEval/53","59","128"
"humaneval_full","none","pass","fsm_base","qwen35","True","168","2","HumanEval/54","68","236"
"humaneval_full","none","pass","fsm_base","qwen35","True","133","2","HumanEval/55","82","215"
"humaneval_full","none","pass","fsm_base","qwen35","True","166","2","HumanEval/56","77","243"
"humaneval_full","none","pass","fsm_base","qwen35","True","170","2","HumanEval/57","70","240"
"humaneval_full","none","pass","fsm_base","qwen35","True","148","2","HumanEval/58","68","216"
"humaneval_full","none","pass","fsm_base","qwen35","True","207","2","HumanEval/59","63","270"
"humaneval_full","none","pass","fsm_base","qwen35","True","131","2","HumanEval/60","88","219"
"humaneval_full","none","pass","fsm_base","qwen35","True","165","2","HumanEval/61","51","216"
"humaneval_full","none","pass","fsm_base","qwen35","True","161","2","HumanEval/62","152","313"
"humaneval_full","none","pass","fsm_base","qwen35","True","248","2","HumanEval/63","45","293"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","204","2","HumanEval/64","85","289"
"humaneval_full","none","pass","fsm_base","qwen35","True","215","2","HumanEval/65","267","482"
"humaneval_full","none","pass","fsm_base","qwen35","True","147","2","HumanEval/66","77","224"
"humaneval_full","none","pass","fsm_base","qwen35","True","286","2","HumanEval/67","118","404"
"humaneval_full","none","pass","fsm_base","qwen35","True","436","2","HumanEval/68","83","519"
"humaneval_full","none","pass","fsm_base","qwen35","True","228","2","HumanEval/69","100","328"
"humaneval_full","none","pass","fsm_base","qwen35","True","241","2","HumanEval/70","62","303"
"humaneval_full","none","pass","fsm_base","qwen35","True","250","2","HumanEval/71","50","300"
"humaneval_full","none","pass","fsm_base","qwen35","True","257","2","HumanEval/72","141","398"
"humaneval_full","none","pass","fsm_base","qwen35","True","217","2","HumanEval/73","75","292"
"humaneval_full","none","pass","fsm_base","qwen35","True","258","2","HumanEval/74","90","348"
"humaneval_full","none","pass","fsm_base","qwen35","True","179","2","HumanEval/75","92","271"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","284","2","HumanEval/76","176","460"
"humaneval_full","none","pass","fsm_base","qwen35","True","330","2","HumanEval/77","73","403"
"humaneval_full","none","pass","fsm_base","qwen35","True","375","2","HumanEval/78","107","482"
"humaneval_full","none","pass","fsm_base","qwen35","True","182","2","HumanEval/79","117","299"
"humaneval_full","none","pass","fsm_base","qwen35","True","201","2","HumanEval/80","108","309"
"humaneval_full","extra_think_tag_after_code","pass","fsm_base","qwen35","True","575","2","HumanEval/81","102","677"
"humaneval_full","none","pass","fsm_base","qwen35","True","148","2","HumanEval/82","61","209"
"humaneval_full","none","pass","fsm_base","qwen35","True","300","2","HumanEval/83","39","339"
"humaneval_full","none","pass","fsm_base","qwen35","True","187","2","HumanEval/84","74","261"
"humaneval_full","none","pass","fsm_base","qwen35","True","109","2","HumanEval/85","90","199"
"humaneval_full","none","pass","fsm_base","qwen35","True","166","2","HumanEval/86","44","210"
"humaneval_full","none","pass","fsm_base","qwen35","True","362","2","HumanEval/87","103","465"
"humaneval_full","none","pass","fsm_base","qwen35","True","361","2","HumanEval/88","49","410"
"humaneval_full","none","pass","fsm_base","qwen35","True","223","2","HumanEval/89","70","293"
"humaneval_full","none","pass","fsm_base","qwen35","True","168","2","HumanEval/90","89","257"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","289","2","HumanEval/91","49","338"
"humaneval_full","none","pass","fsm_base","qwen35","True","187","2","HumanEval/92","435","622"
"humaneval_full","none","pass","fsm_base","qwen35","True","273","2","HumanEval/93","41","314"
"humaneval_full","none","pass","fsm_base","qwen35","True","489","2","HumanEval/94","117","606"
"humaneval_full","none","pass","fsm_base","qwen35","True","260","2","HumanEval/95","154","414"
"humaneval_full","none","pass","fsm_base","qwen35","True","262","2","HumanEval/96","157","419"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","145","2","HumanEval/97","116","261"
"humaneval_full","none","pass","fsm_base","qwen35","True","138","2","HumanEval/98","91","229"
"humaneval_full","none","pass","fsm_base","qwen35","True","267","2","HumanEval/99","51","318"
"humaneval_full","none","pass","fsm_base","qwen35","True","168","2","HumanEval/100","65","233"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","156","2","HumanEval/101","67","223"
"humaneval_full","none","pass","fsm_base","qwen35","True","156","2","HumanEval/102","108","264"
"humaneval_full","none","pass","fsm_base","qwen35","True","287","2","HumanEval/103","58","345"
"humaneval_full","none","pass","fsm_base","qwen35","True","188","2","HumanEval/104","101","289"
"humaneval_full","none","pass","fsm_base","qwen35","True","424","2","HumanEval/105","78","502"
"humaneval_full","none","pass","fsm_base","qwen35","True","245","2","HumanEval/106","79","324"
"humaneval_full","none","pass","fsm_base","qwen35","True","317","2","HumanEval/107","108","425"
"humaneval_full","none","pass","fsm_base","qwen35","True","253","2","HumanEval/108","63","316"
"humaneval_full","none","pass","fsm_base","qwen35","True","463","2","HumanEval/109","54","517"
"humaneval_full","none","pass","fsm_base","qwen35","True","294","2","HumanEval/110","99","393"
"humaneval_full","none","pass","fsm_base","qwen35","True","256","2","HumanEval/111","49","305"
"humaneval_full","none","pass","fsm_base","qwen35","True","270","2","HumanEval/112","45","315"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","328","2","HumanEval/113","128","456"
"humaneval_full","none","pass","fsm_base","qwen35","True","201","2","HumanEval/114","49","250"
"humaneval_full","none","pass","fsm_base","qwen35","True","411","2","HumanEval/115","51","462"
"humaneval_full","none","pass","fsm_base","qwen35","True","207","2","HumanEval/116","210","417"
"humaneval_full","none","pass","fsm_base","qwen35","True","272","2","HumanEval/117","177","449"
"humaneval_full","none","pass","fsm_base","qwen35","True","294","2","HumanEval/118","47","341"
"humaneval_full","none","pass","fsm_base","qwen35","True","295","2","HumanEval/119","93","388"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","265","2","HumanEval/120","75","340"
"humaneval_full","none","pass","fsm_base","qwen35","True","142","2","HumanEval/121","87","229"
"humaneval_full","none","pass","fsm_base","qwen35","True","188","2","HumanEval/122","175","363"
"humaneval_full","none","pass","fsm_base","qwen35","True","323","2","HumanEval/123","53","376"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","742","2","HumanEval/124","65","807"
"humaneval_full","none","pass","fsm_base","qwen35","True","230","2","HumanEval/125","52","282"
"humaneval_full","none","pass","fsm_base","qwen35","True","356","2","HumanEval/126","222","578"
"humaneval_full","none","pass","fsm_base","qwen35","True","544","2","HumanEval/127","103","647"
"humaneval_full","none","pass","fsm_base","qwen35","True","224","2","HumanEval/128","70","294"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","1235","2","HumanEval/129","86","1321"
"humaneval_full","none","pass","fsm_base","qwen35","True","1135","2","HumanEval/130","84","1219"
"humaneval_full","none","pass","fsm_base","qwen35","True","144","2","HumanEval/131","73","217"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","891","2","HumanEval/132","80","971"
"humaneval_full","none","pass","fsm_base","qwen35","True","192","2","HumanEval/133","91","283"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","359","2","HumanEval/134","81","440"
"humaneval_full","none","pass","fsm_base","qwen35","True","156","2","HumanEval/135","155","311"
"humaneval_full","none","pass","fsm_base","qwen35","True","220","2","HumanEval/136","69","289"
"humaneval_full","none","pass","fsm_base","qwen35","True","238","2","HumanEval/137","63","301"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","101","2","HumanEval/138","116","217"
"humaneval_full","none","pass","fsm_base","qwen35","True","156","2","HumanEval/139","65","221"
"humaneval_full","none","pass","fsm_base","qwen35","True","177","2","HumanEval/140","62","239"
"humaneval_full","none","pass","fsm_base","qwen35","True","456","2","HumanEval/141","70","526"
"humaneval_full","none","pass","fsm_base","qwen35","True","249","2","HumanEval/142","108","357"
"humaneval_full","none","pass","fsm_base","qwen35","True","258","2","HumanEval/143","93","351"
"humaneval_full","none","pass","fsm_base","qwen35","True","252","2","HumanEval/144","156","408"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","179","2","HumanEval/145","81","260"
"humaneval_full","none","pass","fsm_base","qwen35","True","296","2","HumanEval/146","56","352"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","964","2","HumanEval/147","166","1130"
"humaneval_full","none","pass","fsm_base","qwen35","True","346","2","HumanEval/148","119","465"
"humaneval_full","none","pass","fsm_base","qwen35","True","275","2","HumanEval/149","107","382"
"humaneval_full","none","pass","fsm_base","qwen35","True","197","2","HumanEval/150","69","266"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","188","2","HumanEval/151","91","279"
"humaneval_full","none","pass","fsm_base","qwen35","True","264","2","HumanEval/152","53","317"
"humaneval_full","none","pass","fsm_base","qwen35","True","420","2","HumanEval/153","87","507"
"humaneval_full","none","pass","fsm_base","qwen35","True","250","2","HumanEval/154","116","366"
"humaneval_full","none","pass","fsm_base","qwen35","True","168","2","HumanEval/155","91","259"
"humaneval_full","none","pass","fsm_base","qwen35","True","272","2","HumanEval/156","119","391"
"humaneval_full","none","pass","fsm_base","qwen35","True","230","2","HumanEval/157","167","397"
"humaneval_full","none","pass","fsm_base","qwen35","True","226","2","HumanEval/158","150","376"
"humaneval_full","none","pass","fsm_base","qwen35","True","350","2","HumanEval/159","47","397"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","366","2","HumanEval/160","39","405"
"humaneval_full","none","pass","fsm_base","qwen35","True","214","2","HumanEval/161","45","259"
"humaneval_full","none","pass","fsm_base","qwen35","True","126","2","HumanEval/162","54","180"
"humaneval_full","none","runtime_error","fsm_base","qwen35","False","181","2","HumanEval/163","88","269"
"lcb_v6_2025_50","empty_code","extraction_empty_code","fsm_base","deepseek_llama8","False","14334","0","3702","2050","16384"
"lcb_v6_2025_50","empty_code","extraction_empty_code","fsm_base","deepseek_llama8","False","14334","0","3634","2050","16384"
"lcb_v6_2025_50","empty_code","extraction_empty_code","fsm_base","deepseek_llama8","False","14334","0","3715","2050","16384"
"lcb_v6_2025_50","empty_code","extraction_empty_code","fsm_base","deepseek_llama8","False","14334","0","3562","2050","16384"
"lcb_v6_2025_50","empty_code","extraction_empty_code","fsm_base","deepseek_llama8","False","14334","0","3684","2050","16384"
"lcb_v6_2025_50","empty_code","extraction_empty_code","fsm_base","deepseek_llama8","False","14334","0","3716","2050","16384"
"lcb_v6_2025_50","empty_code","extraction_empty_code","fsm_base","deepseek_llama8","False","14334","0","3688","2050","16384"
